"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nPortal__Is_Portal_Enabled__c","nFORCE__Orchestration_Step__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Credit_Pull_Required__c","wmx_module__c","nFORCE__Primary_Button_Text__c"
"a2D6g0000000mcLEAQ","0056g000003hlBjAAI","","17974","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRLEAY","false","10.0","","a2E6g0000001aVgEAI","a2D6g0000000mcLEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcMEAQ","0056g000003hlBjAAI","","17975","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRLEAY","false","20.0","a2E6g0000001aVgEAI","a2E6g0000001aVhEAI","a2D6g0000000mcMEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcNEAQ","0056g000003hlBjAAI","","17976","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRLEAY","true","30.0","a2E6g0000001aVgEAI","a2E6g0000001aViEAI","a2D6g0000000mcNEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcOEAQ","0056g000003hlBjAAI","","17977","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRLEAY","false","40.0","a2E6g0000001aVgEAI","a2E6g0000001aVjEAI","a2D6g0000000mcOEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcPEAQ","0056g000003hlBjAAI","","17978","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRLEAY","false","50.0","","a2E6g0000001aVkEAI","a2D6g0000000mcPEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcQEAQ","0056g000003hlBjAAI","","17979","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","10.0","","a2E6g0000001aVlEAI","a2D6g0000000mcQEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcREAQ","0056g000003hlBjAAI","","17980","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","20.0","a2E6g0000001aVlEAI","a2E6g0000001aVmEAI","a2D6g0000000mcREAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcSEAQ","0056g000003hlBjAAI","","17981","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","30.0","a2E6g0000001aVlEAI","a2E6g0000001aVnEAI","a2D6g0000000mcSEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcTEAQ","0056g000003hlBjAAI","","17982","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","40.0","a2E6g0000001aVnEAI","a2E6g0000001aVoEAI","a2D6g0000000mcTEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcUEAQ","0056g000003hlBjAAI","","17983","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","50.0","a2E6g0000001aVnEAI","a2E6g0000001aVpEAI","a2D6g0000000mcUEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcVEAQ","0056g000003hlBjAAI","","17984","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","60.0","a2E6g0000001aVlEAI","a2E6g0000001aVqEAI","a2D6g0000000mcVEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mfMEAQ","0056g000003hlBjAAI","","17183","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","1560.0","a2E6g0000001aXwEAI","a2E6g0000001abTEAQ","a2D6g0000000mfMEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mfNEAQ","0056g000003hlBjAAI","","17184","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","1570.0","a2E6g0000001aXwEAI","a2E6g0000001abREAQ","a2D6g0000000mfNEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mfOEAQ","0056g000003hlBjAAI","","17185","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","1580.0","a2E6g0000001aXwEAI","a2E6g0000001abOEAQ","a2D6g0000000mfOEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mhxEAA","0056g000003hlBjAAI","","16996","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","5000.0","","a2E6g0000001aXtEAI","a2D6g0000000mhxEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mhyEAA","0056g000003hlBjAAI","","16999","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","8000.0","","a2E6g0000001aXoEAI","a2D6g0000000mhyEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mhzEAA","0056g000003hlBjAAI","","17001","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","10000.0","","a2E6g0000001aZtEAI","a2D6g0000000mhzEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mi0EAA","0056g000003hlBjAAI","","17002","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","10010.0","a2E6g0000001aZtEAI","a2E6g0000001aZtEAI","a2D6g0000000mi0EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mi1EAA","0056g000003hlBjAAI","","17003","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","10020.0","a2E6g0000001aZtEAI","a2E6g0000001aZsEAI","a2D6g0000000mi1EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mi2EAA","0056g000003hlBjAAI","","17004","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","5010.0","a2E6g0000001aXtEAI","a2E6g0000001aXtEAI","a2D6g0000000mi2EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mi3EAA","0056g000003hlBjAAI","","17005","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","5000.0","","a2E6g0000001aXtEAI","a2D6g0000000mi3EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mi4EAA","0056g000003hlBjAAI","","17006","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","5010.0","a2E6g0000001aXtEAI","a2E6g0000001aXtEAI","a2D6g0000000mi4EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mi5EAA","0056g000003hlBjAAI","","17007","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","6000.0","","a2E6g0000001aYOEAY","a2D6g0000000mi5EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mi6EAA","0056g000003hlBjAAI","","17008","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","6010.0","a2E6g0000001aYOEAY","a2E6g0000001aYOEAY","a2D6g0000000mi6EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mi7EAA","0056g000003hlBjAAI","","17009","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","6020.0","a2E6g0000001aYOEAY","a2E6g0000001aYTEAY","a2D6g0000000mi7EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mYWEAY","0056g000003hlBjAAI","","18097","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRSEAY","false","40.0","","a2E6g0000001aT1EAI","8754635276346236","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYXEAY","0056g000003hlBjAAI","","18098","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRSEAY","false","200.0","","a2E6g0000001aYOEAY","4364562652356","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYYEAY","0056g000003hlBjAAI","","18099","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRSEAY","false","10.0","a2E6g0000001aYOEAY","a2E6g0000001aT7EAI","325656353425","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYZEAY","0056g000003hlHbAAI","","18101","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRVEAY","false","1.0","","a2E6g0000001aV0EAI","78921560278866256","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYaEAI","0056g000003hlHbAAI","","18102","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRVEAY","false","2.0","","a2E6g0000001aV1EAI","70381560278866256","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYbEAI","0056g000003hlHbAAI","","18103","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRVEAY","false","3.0","a2E6g0000001aV4EAI","a2E6g0000001aV2EAI","89411560278866257","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYcEAI","0056g000003hlHbAAI","","18104","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRVEAY","false","260.0","","a2E6g0000001aV3EAI","04121560278866257","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYdEAI","0056g000003hlHbAAI","","18105","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRVEAY","false","5.0","","a2E6g0000001aV4EAI","27481560278866258","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYeEAI","0056g000003hlHbAAI","","18106","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRVEAY","false","6.0","","a2E6g0000001aV5EAI","00481560278866258","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mYfEAI","0056g000003hlHbAAI","","18107","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRVEAY","true","7.0","","a2E6g0000001aV6EAI","75471560278866259","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZQEAY","0056g000003hlBjAAI","","17052","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","1.0","a2E6g0000001aZtEAI","a2E6g0000001aZsEAI","42659355823392927","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZREAY","0056g000003hlBjAAI","","17053","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","","","","","a2B6g0000000zRcEAI","false","0.0","a2E6g0000001aZuEAI","a2E6g0000001aZuEAI","42817190539070231","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZSEAY","0056g000003hlBjAAI","","17054","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","5.0","","a2E6g0000001aRkEAI","42521002663125905","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZTEAY","0056g000003hlBjAAI","","17055","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","20.0","a2E6g0000001aRkEAI","a2E6g0000001aYSEAY","42519503873054551","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZUEAY","0056g000003hlBjAAI","","17056","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T17:06:19.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","0.0","","a2E6g0000001aZrEAI","42422596921758547","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZVEAY","0056g000003hlBjAAI","","17057","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T17:08:01.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","true","0.0","a2E6g0000001aZrEAI","a2E6g0000001aZrEAI","42560767012583423","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZWEAY","0056g000003hlBjAAI","","17060","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","1.0","a2E6g0000001aZyEAI","a2E6g0000001aZzEAI","42301627601823196","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZXEAY","0056g000003hlBjAAI","","17061","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","8.0","","a2E6g0000001aWMEAY","42009688601574580","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZYEAY","0056g000003hlBjAAI","","17062","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","0.0","a2E6g0000001aWMEAY","a2E6g0000001aWMEAY","42766687160874011","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcWEAQ","0056g000003hlBjAAI","","17985","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","70.0","a2E6g0000001aVlEAI","a2E6g0000001aVrEAI","a2D6g0000000mcWEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcXEAQ","0056g000003hlBjAAI","","17986","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","80.0","a2E6g0000001aVlEAI","a2E6g0000001aVsEAI","a2D6g0000000mcXEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcYEAQ","0056g000003hlBjAAI","","17987","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRMEAY","false","90.0","","a2E6g0000001aVtEAI","a2D6g0000000mcYEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcZEAQ","0056g000003hlBjAAI","","17988","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRNEAY","false","10.0","","a2E6g0000001aVuEAI","a2D6g0000000mcZEAQ","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcaEAA","0056g000003hlBjAAI","","17989","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRNEAY","false","20.0","a2E6g0000001aVuEAI","a2E6g0000001aVvEAI","a2D6g0000000mcaEAA","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcbEAA","0056g000003hlBjAAI","","17990","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRNEAY","true","30.0","a2E6g0000001aVuEAI","a2E6g0000001aVwEAI","a2D6g0000000mcbEAA","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mccEAA","0056g000003hlBjAAI","","17991","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRNEAY","false","40.0","a2E6g0000001aVuEAI","a2E6g0000001aVxEAI","a2D6g0000000mccEAA","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcdEAA","0056g000003hlBjAAI","","17992","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRNEAY","false","50.0","","a2E6g0000001aVyEAI","a2D6g0000000mcdEAA","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mceEAA","0056g000003hlBjAAI","","17994","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:06:37.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","1015.0","a2E6g0000001aa0EAA","a2E6g0000001aW0EAI","58291586894797453","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcfEAA","0056g000003hlI2AAI","","18001","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","0.0","","a2E6g0000001aThEAI","a2D6g0000000mcfEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcgEAA","0056g000003hlI2AAI","","18002","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","0.0","a2E6g0000001aThEAI","a2E6g0000001aThEAI","a2D6g0000000mcgEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mchEAA","0056g000003hlI2AAI","","18003","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","0.0","","a2E6g0000001aTiEAI","a2D6g0000000mchEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mciEAA","0056g000003hlI2AAI","","18004","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","0.0","a2E6g0000001aTiEAI","a2E6g0000001aTiEAI","a2D6g0000000mciEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mcjEAA","0056g000003hlHUAAY","","18005","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","6.0","","a2E6g0000001aTjEAI","a2D6g0000000mcjEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mckEAA","0056g000003hlHUAAY","","18006","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","0.0","a2E6g0000001aTjEAI","a2E6g0000001aTkEAI","a2D6g0000000mckEAA","false","","false","false","false","true","false","","","","","","false","",""
