"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Disable_Print__c","nFORCE__Show_Link_To_Context_Object__c","nFORCE__lookupKey__c","wmx_module__c","nPortal__Add_Multi_Record_Display_Icon__c","nPortal__Maximum_Number_of_Records__c","nPortal__Minimum_Number_of_Records__c","nPortal__OA_Review_Multiple_Record_Entry_Label__c"
"a2G6g000000mc8fEAA","0056g000003hlBjAAI","","Loan Dashboard Summary Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","38341586894850115","","","","",""
"a2G6g000000mc8gEAA","0056g000003hlBjAAI","","HMDA Screen 1","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","76421586894850115","","","","",""
"a2G6g000000mc8hEAA","0056g000003hlBjAAI","","Loan Details","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","55181586894850116","","","","",""
"a2G6g000000mc8iEAA","0056g000003hlBjAAI","","Pricing","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","89161586894850116","","","","",""
"a2G6g000000mc8jEAA","0056g000003hlBjAAI","","Referral","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","89751586894850116","","","","",""
"a2G6g000000mc8kEAA","0056g000003hlBjAAI","","Budget Details","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","69901586894850116","","","","",""
"a2G6g000000mc8lEAA","0056g000003hlBjAAI","","Entity Compliance Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","64561586894850116","","","","",""
"a2G6g000000mc8mEAA","0056g000003hlBjAAI","","Loan Compliance Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","96691586894850117","","","","",""
"a2G6g000000mc8nEAA","0056g000003hlBjAAI","","Entity Compliance Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","27711586894850117","","","","",""
"a2G6g000000mc8oEAA","0056g000003hlBjAAI","","Loan Compliance Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","49901586894850117","","","","",""
"a2G6g000000mc8pEAA","0056g000003hlBjAAI","","Supplementary Details","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","83821586894850117","","","","",""
"a2G6g000000mc8qEAA","0056g000003hlHUAAY","","Manage Budget Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","71521586894850117","","","","",""
"a2G6g000000mc8rEAA","0056g000003hlHUAAY","","Draw Overview Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","83761586894850118","","","","",""
"a2G6g000000mc8sEAA","0056g000003hlHUAAY","","Draw History Screen","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","15491586894850118","","","","",""
"a2G6g000000mc8tEAA","0056g000003hlBjAAI","","Editable Fields","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","2020-04-14T20:07:30.000Z","0056g000003hlBjAAI","","","","","","","false","true","19301586894850118","","","","",""
"a2G6g000000mc8uEAA","0056g000003hlBjAAI","","Product Package Collateral2","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","","","","","","","false","true","70191586895014419","","","","",""
"a2G6g000000mc8vEAA","0056g000003hlBjAAI","","Package Details","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","","","","","","","false","true","73631586895014420","","","","",""
"a2G6g000000mc8wEAA","0056g000003hlBjAAI","","Deposits","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","","","","","","","false","true","50411586895014420","","","","",""
"a2G6g000000mc8xEAA","0056g000003hlBjAAI","","pp-tn-review-detail","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","","","","","","","false","true","33101586895014420","","","","",""
"a2G6g000000mc8yEAA","0056g000003hlBjAAI","","Credit Actions New Package Details","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","2020-04-14T20:10:14.000Z","0056g000003hlBjAAI","","","","","","","false","true","71151586895014420","","","","",""
"a2G6g000000mcadEAA","0056g000003hlBjAAI","","Total Exposure Screen","2020-04-15T21:37:09.000Z","0056g000003hlBjAAI","2020-04-15T21:37:09.000Z","0056g000003hlBjAAI","","","","","","","false","true","45241586986629527","","","","",""
"a2G6g000000mcaeEAA","0056g000003hlBjAAI","","Loan Products","2020-04-15T21:37:09.000Z","0056g000003hlBjAAI","2020-04-15T21:37:09.000Z","0056g000003hlBjAAI","","","","","","","false","true","49721586986629527","","","","",""
"a2G6g000000mcafEAA","0056g000003hlBjAAI","","Deposit Products","2020-04-15T21:37:09.000Z","0056g000003hlBjAAI","2020-04-15T21:37:09.000Z","0056g000003hlBjAAI","","","","","","","false","true","91081586986629527","","","","",""
