"Id","IsDeleted","Name","SetupOwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Category_Name__c","nFORCE__Is_Active__c","nFORCE__Key__c","nFORCE__Value__c","nFORCE__Description__c","nFUSE__Is_Encrypted__c","nFUSE__Value_Data_Type__c","nFORCE__Institution_ID__c","wmx_module__c"
"a1T6g0000001ocbEAA","","4D31C5E4_5A33_47B0_ADA2_A5837D060DDA","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Document_Upload_Consumer_Secret","","The client password used to authenticate with the connected app for document upload.","false","","",""
"a1T6g0000001occEAA","","2CFD01BA_3671_4C75_AF09_59E7CB24E528","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Document_Upload_Consumer_Key","","This is the API key associated with the application, stored in the connected app as Consumer Key under OAuth settings.","false","","",""
"a1T6g0000001ocdEAA","","F8922B6A_CF3B_46B0_AC06_CF90F8B0AB2F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Document_Upload_Name_Credential_Name","","Unique identifier used to refer to the named credential definition for the document upload user in the API.","false","","",""
"a1T6g0000001oceEAA","","7846B859_37E7_44F8_8866_11A1F65CD449","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Custom_JavaScript","","When this custom setting is active, the custom JavaScript provided is enabled on the page. The value of this custom setting is the name of a fully qualified (includes namespace if applicable) VisualForce page.","false","","",""
"a1T6g0000001ocfEAA","","02C0564F_BD93_43ED_9BDE_945A81E63466","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","OA_Approved_Status_Name","Approved","Use this custom setting to define the value that replaces 'Approved' in the application status picklist.","false","","",""
"a1T6g0000001ocgEAA","","3CE3CEA1_CB45_4AFE_B665_EA3D1A57C5DD","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","OA Auto Decision Timeout","30","Use this custom setting to define how long an application should process before timing out when using auto decision in online applications.","false","","",""
"a1T6g0000001ochEAA","","38E7EF8D_2836_4362_829A_E510C9B39170","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Disable Customer Portal Profile Page","Disable Customer Portal Profile Page","Set this setting to active to remove the Profile page in Customer Portal. This prevents the user from being able to update their email.","false","","",""
"a1T6g0000001ociEAA","","7BA1A2A4_51CD_4682_B8FD_B8599F5E6C06","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Verification_by_Email","Verification_by_Email","This custom setting determines if users must verify their password via email before using the Customer Engagement Solution.","false","","",""
"a1T6g0000001ocjEAA","","B4BDC8A0_E61A_4F2B_93AE_84774B2CBB72","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Self_Registration_With_Password","Self_Registration_With_Password","If this custom setting is active, the Self-Registration page displays the password selection component.","false","","",""
"a1T6g0000001ockEAA","","6585C07A_6D98_4EF5_BF1F_2E52D798FE14","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Exclude_App_Statuses_Your_Products","","Populate the Value field with a comma delimited list of application statuses. When the custom setting is active, applications with these statuses are excluded from display in the Your Products component of the Customer Engagement Solution.","false","","",""
"a1T6g0000001oclEAA","","B89AEDBE_DA44_4AA9_8A57_19D4181F45D1","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Multiple_Institutions_Enabled","Multiple_Institutions_Enabled","If the financial institution is using Brand Studio to set up multiple institutions in the Customer Engagement Solution, set this custom setting to Is Active. Additional configuration required to ensure functionality of existing and future institutions.","false","","",""
"a1T6g0000001ocmEAA","","63B842F4_45CD_480D_970E_17726359EB7D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Deposit Account Funding","true","Number_Of_Trial_Deposits","2","Use the Value field to set the number of trial deposits required to validate an account for funding.","false","","",""
"a1T6g0000001ocnEAA","","EnableTransactionalProduct Package","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","complex_deal_support","true","enable_transactional_product_package","true","Prompts the user to select either a current, existing, or new product package in which to place the actioned loans","false","","",""
"a1T6g0000001ocoEAA","","Deal Approval Propagate to Loans","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","complex_deal_support","true","propagate_actions.loans","Open,Approved,Recalled,Rejected,Approval Step 1,Approval Step 2","","false","","",""
"a1T6g0000001ocpEAA","","AutoDecision","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Loan Auto-Decision Scorecard Detail Route","true","m-loan","loan-auto-decision-detail-m","","false","","",""
"a1T6g0000001ocqEAA","","939A40C1_76DE_49E6_A276_0E3DB777F4F8","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","ENTITY_INVOLVEMENT","true","Set Contingent Percentage to 100%","true","This system property turns on the trigger so that Contingent Percentage automatically populates with 100%. On installation, the system sets Is Active to true and the value to true.","false","","",""
"a1T6g0000001ocrEAA","","601F5F0E_710E_4E20_8B7C_351C4F5E5309","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","FSC","true","Sync Joint Owner","true","This system property allows administrators to control Joint Ownership mappings when syncing with Financial Services Cloud. On installation, the system sets Is Active to true and the value to true.","false","","",""
"a1T6g0000001ocsEAA","","7F1C4D5B_5C19_4A23_8727_2C604A473C79","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","FSC","true","Verify License","false","Indicate if the FSC License assigned to the current user should be considered when determining how to synchronize data with nCino.","false","","",""
"a1T6g0000001octEAA","","73355B75_4E57_4208_9825_4E2411340C1D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","Loan Auto-Decision","false","adverse_action_button_display_options","Recommend Approval,Recommend Decline","This system property has decisions in a comma delimited list to determine if the Adverse Action button displays on the Decisioning route. On install, the system sets Is Active to false and the value to Recommend Approval,Recommend Decline","false","","",""
"a1T6g0000001ocuEAA","","1B012D26_2B26_4F1E_AB68_5B416C6C0F0F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","Loan Auto-Decision","false","manual_approval_button_display_options","Recommend Approval,Recommend Decline","This system property has decisions in a comma delimited list to determine if the Submit for Manual Approval button displays on the Decisioning route. On install, the system sets Is Active to false and the value to Recommend Approval,Recommend Decline","false","","",""
"a1T6g0000001ocvEAA","","1A3B1CC2_1AC3_45C2_9BC1_00B04E74D134","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","complex_deal_support","true","Child_Loan_Summed_Amount_Validation","true","This system property controls how to decide if the sub-loan amount exceeds the original parent loan amount. If false, the current sub-loan is used. If true, all sub-loans are summed when a sub-loan's original amount alters.","false","","",""
"a1T6g0000001ocwEAA","","4F9637FC_49AA_4B1A_8D47_7E007F10E6D3","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","Third Party Management","true","Add Third Party Field Set","Third_Party_Management","This system property's value contains the name of the field set that is returned with the search results on the Add Third Party modal. On installation, the system sets Is Active to true and the value to Third_Party_Management.","false","","",""
"a1T6g0000001ocxEAA","","27244C18_3413_4D08_AC00_630A5D487601","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","false","enable_enhanced_docMan_sharing","200","Enables Enhanced Document Manager Sharing and set the limit for the number of records that process simultaneously. When set to true, Enhanced Document Manager Sharing is enabled with the specified batch limit.  Default limit value is set to 200.","false","","",""
"a1T6g0000001ocyEAA","","7223780E_561C_4426_802D_26036F55067A","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","nretail","true","Credit Plugin","Equifax_Credit","","false","","",""
"a1T6g0000001oczEAA","","4F0B1822_756E_4960_9A71_7E6A715C653D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","nretail","true","summary_header_topbar","summary_header_topbar","","false","","",""
"a1T6g0000001od0EAA","","0510376C_4858_4566_BA43_012F2267455A","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","Converted Opportunity Stage","false","LLC_BI__Loan__c","","","false","","",""
"a1T6g0000001od1EAA","","656C4B1F_0D1A_4676_9061_69630E0C551F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Compliance Calculations","true","Compliance Calculations Name","Sherman","","false","","",""
"a1T6g0000001od2EAA","","47392B39_2348_4109_870F_382744247D02","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Compliance Calculations","true","Compliance Calculations Version","1.0","","false","","",""
"a1T6g0000001od3EAA","","38442B61_324A_4141_B422_7B026245534A","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","nretail","true","automatic_Pricing_Offers_Enabled","true","","false","","",""
"a1T6g0000001od4EAA","","2F793124_006A_4003_822B_147653250C45","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","nretail","true","automatic_Credit_Pull_Enabled","false","","false","","",""
"a1T6g0000001od5EAA","","740D6600_5271_4F4E_BA41_5359273C4A53","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","MLA Configuration","true","MLA Loan Stages","Qualificaiton,Proposal,Credit Underwriting,Loan Comittee,Processing,Doc Prep,Doc Review,Closing,Compliance","","false","","",""
"a1T6g0000001od6EAA","","09703459_7C6A_4761_8338_094D00305875","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","MLA Configuration","true","MLA Loan Statuses","Open","","false","","",""
"a1T6g0000001od7EAA","","60100922_3C53_4531_8A4E_67120E796D5D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","nretail","true","Automatic Income Sync","Customer Reported;Gross Annual Income","When this system property is active, income records automatically sync to the monthly and annual income fields. On installation, the system sets Is Active to true and the value to income source and income type in a semicolon delimited list.","false","","",""
"a1T6g0000001od8EAA","","1076731D_3E53_4774_8335_573944060146","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","nretail","true","Display Finance Fees Panel","true","This system property determines if the Finance Fees panel displays on the packaged Offers page. On installation, the system sets Is Active to true and the value to true.","false","","",""
"a1T6g0000001od9EAA","","5301731F_6E66_432E_B370_55754118440D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","Loan Auto-Decision Scorecard Detail Route","true","heloc-loan-grp","heloc-decision-detail","","false","","",""
"a1T6g0000001odAEAQ","","31027679_037A_4F69_BB36_1C2608257211","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","Loan Auto-Decision Scorecard Detail Route","true","loc","loc-decision-detail","","false","","",""
"a1T6g0000001odBEAQ","","0066353D_7325_4F5B_A879_4F65447A3D2D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","Loan Auto-Decision Scorecard Detail Route","true","term","term-decision-detail","","false","","",""
"a1T6g0000001odCEAQ","","0F334319_1D44_4C2E_826A_72446467116F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","Loan Auto-Decision Scorecard Detail Route","true","veh-loan-grp","veh-decision-detail","","false","","",""
"a1T6g0000001odDEAQ","","28247B13_6144_4146_9733_6814422A6C68","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","2020-01-24T21:56:41.000Z","0056g000003hlHbAAI","","Loan Auto-Decision Scorecard Detail Route","true","sbl-group","sbl-decision-detail","","false","","",""
"a1T6g0000001odEEAQ","","5F5A3E48_642A_417B_A723_220F0F7F6C66","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","API Key","dmP9EBQiRvIeFhdLCZZq6+bNCTxiDHCp6Lz3pYIyEkODgVL8uI5Rhsv61HlJ9u2QTr56om0kzeS4FdZb0djypg==","","true","String","",""
"a1T6g0000001odFEAQ","","16060F3B_6F17_434A_B62E_1D15164E010F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","APR Code","320","","false","String","",""
"a1T6g0000001odGEAQ","","29355E37_4F23_427E_8621_3662547A5B45","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","APR Decimal","3","","false","String","",""
"a1T6g0000001odHEAQ","","40034245_383B_435C_B817_0B7350220F3A","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Final Payoff","true","","false","String","",""
"a1T6g0000001odIEAQ","","4D430177_2529_4E48_911B_4D59795D7335","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Keep Slush","false","","false","String","",""
"a1T6g0000001odJEAQ","","5A755A4B_5A56_426C_B226_30254C0E5562","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Show Subtotal","true","","false","String","",""
"a1T6g0000001odKEAQ","","1A1D0955_0E56_4D3C_A01C_10177C68473F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Show Grand Total","true","","false","String","",""
"a1T6g0000001odLEAQ","","06265273_3B68_4157_9225_7F2E79654875","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Show Type","true","","false","String","",""
"a1T6g0000001odMEAQ","","065C0C3C_2214_4A4A_AA54_7B7E544C2B6A","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Suppress Fees","false","","false","String","",""
"a1T6g0000001odNEAQ","","51704A32_3D43_4427_A355_4A664F777F34","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Tag Payments","true","","false","String","",""
"a1T6g0000001odOEAQ","","630D760C_6650_480A_B938_205C7022705E","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Merge","false","","false","String","",""
"a1T6g0000001odPEAQ","","56374445_780B_4702_A86F_3B0A15355A35","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Payment Round","up","","false","String","",""
"a1T6g0000001odQEAQ","","79024532_7F33_455D_B417_68640B6E3D2D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Interest Round","nearest","","false","String","",""
"a1T6g0000001odREAQ","","1A3E5633_7840_4F10_B419_1D14736C1801","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Capitalize","true","","false","String","",""
"a1T6g0000001odSEAQ","","66784967_3201_4F2E_8157_5C1066151C60","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Endpoint","https://sherman-dev.hosted.ncino.com/dev/sherman","","false","String","",""
"a1T6g0000001odTEAQ","","70240557_2D66_4A43_A733_6A384F725F33","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ShermanConfiguration","true","Extra Days","0","","false","Decimal","",""
"a1T6g0000001odUEAQ","","0F1A2D5F_7965_420B_9C3C_2B451E2A3D6E","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","FieldMap Configuration","true","fieldMap.configuredKeys.Sherman","name,value,type,label,isRequired","Field Descriptors to be used with this plugin","false","","",""
"a1T6g0000001odVEAQ","","B1A9503D_964D_4750_B865_1A37AE1E6799","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Fee Management","true","Add Fees Field Set","Manage_Fees_Enhanced","This system property's value contains the name of the field set that displays in the Add Fees modal. On installation, the system sets Is Active to true and the value to Manage_Fees_Enhanced.","false","","",""
"a1T6g0000001odWEAQ","","28122C6B_4631_4F58_9677_62201E7F1559","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","risk_rating_selector","true","RRS_Loan_Fields","Name, LLC_BI__Product__c, LLC_BI__Stage__c","","false","","",""
"a1T6g0000001odXEAQ","","074C7D25_3443_4903_A523_4E323D47402E","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","risk_rating_selector","true","RRS_Account_Fields","Name, Type","","false","","",""
"a1T6g0000001odYEAQ","","2D6A76BE_3D03_4598_931C_71851A975D48","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","","Middleware Configuration","true","middleware.endpoint","","","false","","",""
"a1T6g0000001odZEAQ","","2116F514_C20E_4A14_B69C_4D17F746D668","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","","Middleware Configuration","true","middleware.username","","","false","","",""
"a1T6g0000001odaEAA","","1FD08027_DC98_4C3E_94D4_5ABCBF95BACD","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","","Middleware Configuration","true","middleware.password","","","false","","",""
"a1T6g0000001odbEAA","","2309AAD2_A2AC_4DEF_9FFB_AE6CB5500793","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","2020-01-24T21:56:41.000Z","0056g000003hlHXAAY","","Middleware Configuration","true","middleware.certname","","","false","","",""
"a1T6g0000001odcEAA","","Custom_Logo","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Custom_Logo","","","false","","",""
"a1T6g0000001oddEAA","","Custom_CSS","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Custom_CSS","","","false","","",""
"a1T6g0000001odeEAA","","Privacy_Policy_Link","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Privacy_Policy_Link","","","false","","",""
"a1T6g0000001odfEAA","","Terms_And_Service_Link","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Terms_And_Service_Link","","","false","","",""
"a1T6g0000001odgEAA","","portal upload mb limit","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","portal upload mb limit","5","","false","","",""
"a1T6g0000001odhEAA","","account expiration days","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","account expiration days","0","","false","","",""
"a1T6g0000001odiEAA","","Site Key","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Site Key","","","false","","",""
"a1T6g0000001odjEAA","","Secret Key","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Secret Key","","","false","","",""
"a1T6g0000001odkEAA","","Recaptcha Enabled","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Recaptcha Enabled","Recaptcha Enabled","","false","","",""
"a1T6g0000001odlEAA","","Portal_Security_Badge_Folder","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Portal_Security_Badge_Folder","Portal_Security","","false","","",""
"a1T6g0000001odmEAA","","SSO Enabled","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","SSO Enabled","SSO Enabled","","false","","",""
"a1T6g0000001odnEAA","","Sharing_Sync","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Sharing_Sync","","","false","","",""
"a1T6g0000001odoEAA","","Portal_Registration_Fieldset","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Portal_Registration_Fieldset","Portal_Registration_Fields_Config","","false","","",""
"a1T6g0000001odpEAA","","Loan_Topbar_Fieldset","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Loan_Topbar_Fieldset","Loan_Application_Topbar_Fields_Config","","false","","",""
"a1T6g0000001odqEAA","","Deposit_Topbar_Fieldset","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Deposit_Topbar_Fieldset","Deposit_Application_Topbar_Fields_Config","","false","","",""
"a1T6g0000001odrEAA","","Online_Apps_Enabled","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Online_Apps_Enabled","Online_Apps_Enabled","","false","","",""
"a1T6g0000001odsEAA","","Owner_Expiry_Days","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Owner_Expiry_Days","0","","false","","",""
"a1T6g0000001odtEAA","","Owner_Expiry_App_Status","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Owner_Expiry_App_Status","","","false","","",""
"a1T6g0000001oduEAA","","Owner_Expiry_Deposit_Status","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Owner_Expiry_Deposit_Status","","","false","","",""
"a1T6g0000001odvEAA","","Owner_Expiry_Deposit_Stage","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Owner_Expiry_Deposit_Stage","","","false","","",""
